Order_Date;Ship_Date;Ship_Mode;Customer_ID;Segment;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;shipping_costs;number_of_products_in_warehouse;production_costs_per_unit
23.07.2018;27.07.2018;Standard Class;MY-17380;Corporate;Chicago;Illinois;60623.0;Central;OFF-PA-10003641;Office Supplies;Paper;Xerox 1909;63.312;620;1;4
13.09.2016;17.09.2016;Second Class;AG-10900;Consumer;Chicago;Illinois;60623.0;Central;OFF-EN-10002621;Office Supplies;Envelopes;Staple envelope;7.824;285;1827;965
13.09.2016;17.09.2016;Second Class;AG-10900;Consumer;Chicago;Illinois;60623.0;Central;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;170.072;769;0;2
10.12.2017;16.12.2017;Standard Class;BW-11110;Corporate;New York City;New York;10024.0;East;OFF-PA-10000659;Office Supplies;Paper;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11;62.82;12;1;8
02.10.2016;05.10.2016;Second Class;SG-20470;Consumer;Rockville;Maryland;20852.0;East;OFF-PA-10001870;Office Supplies;Paper;Xerox 202;19.44;4;1;2
02.10.2016;05.10.2016;Second Class;SG-20470;Consumer;Rockville;Maryland;20852.0;East;OFF-BI-10000320;Office Supplies;Binders;GBC Plastic Binding Combs;Jul 38;3;103;4
17.11.2018;21.11.2018;Standard Class;CC-12370;Consumer;New York City;New York;10011.0;East;OFF-PA-10004735;Office Supplies;Paper;Xerox 1905;38.88;267;25;18
17.11.2018;21.11.2018;Standard Class;CC-12370;Consumer;New York City;New York;10011.0;East;FUR-FU-10004091;Furniture;Furnishings;Howard Miller 13 Diameter Goldtone Round Wall Clock;187.76;11;0;21
30.11.2016;03.12.2016;First Class;LR-16915;Consumer;Durham;North Carolina;27707.0;South;OFF-BI-10000546;Office Supplies;Binders;Avery Durable Binders;6.048;18;729;7
30.11.2016;03.12.2016;First Class;LR-16915;Consumer;Durham;North Carolina;27707.0;South;OFF-AP-10001293;Office Supplies;Appliances;Belkin 8 Outlet Surge Protector;98.352;4;10;10
30.11.2016;03.12.2016;First Class;LR-16915;Consumer;Durham;North Carolina;27707.0;South;FUR-FU-10000576;Furniture;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;335.744;12;7;7
06.12.2016;11.12.2016;Second Class;DB-13120;Corporate;Santa Barbara;California;93101.0;West;OFF-PA-10004519;Office Supplies;Paper;Spiral Phone Message Books with Labels by Adams;Aug 96;10;289;347
05.09.2018;09.09.2018;Standard Class;LP-17095;Consumer;Knoxville;Tennessee;37918.0;South;TEC-AC-10004568;Technology;Accessories;Maxell LTO Ultrium - 800 GB;89.568;4;24;8
05.09.2018;09.09.2018;Standard Class;LP-17095;Consumer;Knoxville;Tennessee;37918.0;South;OFF-AR-10001897;Office Supplies;Art;Model L Table or Wall-Mount Pencil Sharpener;71.96;15;1;12
05.09.2018;09.09.2018;Standard Class;LP-17095;Consumer;Knoxville;Tennessee;37918.0;South;OFF-PA-10001800;Office Supplies;Paper;Xerox 220;15.552;18;1;12
24.04.2018;30.04.2018;Standard Class;AF-10870;Consumer;Chicago;Illinois;60610.0;Central;OFF-BI-10001628;Office Supplies;Binders;Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity;Okt 43;18;2;5
24.04.2018;30.04.2018;Standard Class;AF-10870;Consumer;Chicago;Illinois;60610.0;Central;OFF-ST-10004123;Office Supplies;Storage;Safco Industrial Wire Shelving System;72.784;7;26;1
08.11.2016;08.11.2016;Same Day;KD-16495;Corporate;New York City;New York;10024.0;East;OFF-ST-10000885;Office Supplies;Storage;Fellowes Desktop Hanging File Manager;67.15;11;5;6
08.11.2016;08.11.2016;Same Day;KD-16495;Corporate;New York City;New York;10024.0;East;TEC-PH-10004165;Technology;Phones;Mitel MiVoice 5330e IP Phone;549.98;22;10;1
08.11.2016;08.11.2016;Same Day;KD-16495;Corporate;New York City;New York;10024.0;East;FUR-FU-10002240;Furniture;Furnishings;Nu-Dell EZ-Mount Plastic Wall Frames;Nov 82;1;12;25
08.11.2016;08.11.2016;Same Day;KD-16495;Corporate;New York City;New York;10024.0;East;TEC-MA-10000045;Technology;Machines;Zebra ZM400 Thermal Label Printer;4643.8;19;1;16
08.11.2016;08.11.2016;Same Day;KD-16495;Corporate;New York City;New York;10024.0;East;FUR-CH-10003746;Furniture;Chairs;Hon 4070 Series Pagoda Round Back Stacking Chairs;577.764;12;1;412
26.04.2016;30.04.2016;Standard Class;SA-20830;Consumer;Daytona Beach;Florida;32114.0;South;FUR-TA-10000577;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;1.915.155;11;0;11
26.04.2016;30.04.2016;Standard Class;SA-20830;Consumer;Daytona Beach;Florida;32114.0;South;OFF-AR-10004757;Office Supplies;Art;Crayola Colored Pencils;2.624;10;409;13
20.09.2016;24.09.2016;Standard Class;BG-11035;Consumer;Nashville;Tennessee;37211.0;South;OFF-BI-10000545;Office Supplies;Binders;GBC Ibimaster 500 Manual ProClick Binding System;1.369.764;11;5;133
20.09.2016;24.09.2016;Standard Class;BG-11035;Consumer;Nashville;Tennessee;37211.0;South;OFF-ST-10001522;Office Supplies;Storage;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;294.368;89;275;42
07.09.2018;12.09.2018;Standard Class;DM-12955;Corporate;Nashville;Tennessee;37211.0;South;OFF-AP-10001271;Office Supplies;Appliances;Eureka The Boss Cordless Rechargeable Stick Vac;81.568;10;1;159
07.11.2017;12.11.2017;Standard Class;MC-17845;Consumer;Dallas;Texas;75220.0;Central;FUR-FU-10002030;Furniture;Furnishings;Executive Impressions 14 Contract Wall Clock with Quartz Movement;44.46;1;250;28
07.11.2017;12.11.2017;Standard Class;MC-17845;Consumer;Dallas;Texas;75220.0;Central;OFF-ST-10001272;Office Supplies;Storage;Mini 13-1/2 Capacity Data Binder Rack, Pearl;314.088;10;1;2
25.09.2016;02.10.2016;Standard Class;ML-17395;Corporate;Murfreesboro;Tennessee;37130.0;South;OFF-BI-10001116;Office Supplies;Binders;Wilson Jones 1 Hanging DublLock Ring Binders;6.336;11;29;165
25.09.2016;02.10.2016;Standard Class;ML-17395;Corporate;Murfreesboro;Tennessee;37130.0;South;OFF-PA-10004665;Office Supplies;Paper;Advantus Motivational Note Cards;Okt 48;5;1;10
25.09.2016;02.10.2016;Standard Class;ML-17395;Corporate;Murfreesboro;Tennessee;37130.0;South;OFF-BI-10004506;Office Supplies;Binders;Wilson Jones data.warehouse D-Ring Binders with DublLock;2.469;11;7;2
25.09.2016;02.10.2016;Standard Class;ML-17395;Corporate;Murfreesboro;Tennessee;37130.0;South;OFF-BI-10001982;Office Supplies;Binders;Wilson Jones Custom Binder Spines & Labels;3.264;11;1;2
03.10.2015;07.10.2015;Standard Class;RD-19930;Consumer;Dallas;Texas;75217.0;Central;OFF-FA-10002676;Office Supplies;Fasteners;Colored Push Pins;4.344;4;33;1
03.10.2015;07.10.2015;Standard Class;RD-19930;Consumer;Dallas;Texas;75217.0;Central;FUR-FU-10000758;Furniture;Furnishings;DAX Natural Wood-Tone Poster Frame;31.776;17;1;47
03.10.2015;07.10.2015;Standard Class;RD-19930;Consumer;Dallas;Texas;75217.0;Central;OFF-LA-10002271;Office Supplies;Labels;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;4.928;7;12;5
03.10.2015;07.10.2015;Standard Class;RD-19930;Consumer;Dallas;Texas;75217.0;Central;OFF-BI-10002609;Office Supplies;Binders;Avery Hidden Tab Dividers for Binding Systems;1.788;12;2;3
03.10.2015;07.10.2015;Standard Class;RD-19930;Consumer;Dallas;Texas;75217.0;Central;OFF-FA-10000254;Office Supplies;Fasteners;Sterling Rubber Bands by Alliance;15.072;8;13;441
18.02.2015;24.02.2015;Standard Class;AB-10015;Consumer;Arlington;Texas;76017.0;Central;OFF-ST-10000321;Office Supplies;Storage;Akro Stacking Bins;12.624;6;102;1
12.06.2017;16.06.2017;Standard Class;EA-14035;Corporate;Pasadena;California;91104.0;West;OFF-PA-10000241;Office Supplies;Paper;IBM Multi-Purpose Copy Paper, 8 1/2 x 11, Case;185.88;8;1;44
12.06.2017;16.06.2017;Standard Class;EA-14035;Corporate;Pasadena;California;91104.0;West;OFF-PA-10004782;Office Supplies;Paper;Xerox 228;Dez 96;4;16;6
01.11.2018;04.11.2018;Second Class;SF-20065;Consumer;Everett;Massachusetts;2149.0;East;OFF-PA-10004243;Office Supplies;Paper;Xerox 1939;189.7;10;33;20
01.11.2018;04.11.2018;Second Class;SF-20065;Consumer;Everett;Massachusetts;2149.0;East;OFF-PA-10001033;Office Supplies;Paper;Xerox 1893;40.99;9;1;10
04.04.2017;08.04.2017;Second Class;BC-11125;Home Office;Troy;New York;12180.0;East;FUR-FU-10000723;Furniture;Furnishings;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;82.64;18;1;5
04.04.2017;08.04.2017;Second Class;BC-11125;Home Office;Troy;New York;12180.0;East;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;31.02;22;296;24
04.04.2017;08.04.2017;Second Class;BC-11125;Home Office;Troy;New York;12180.0;East;TEC-AC-10001109;Technology;Accessories;Logitech Trackman Marble Mouse;89.97;5;34;3
30.06.2017;02.07.2017;Second Class;PF-19165;Consumer;Sandy Springs;Georgia;30328.0;South;OFF-AR-10004344;Office Supplies;Art;Bulldog Vacuum Base Pencil Sharpener;35.97;5;19;8
30.06.2017;02.07.2017;Second Class;PF-19165;Consumer;Sandy Springs;Georgia;30328.0;South;FUR-BO-10004695;Furniture;Bookcases;OSullivan 2-Door Barrister Bookcase in Odessa Pine;1266.86;19;1;97
22.09.2015;28.09.2015;Standard Class;SE-20110;Consumer;San Jose;California;95123.0;West;OFF-ST-10000675;Office Supplies;Storage;File Shuttle II and Handi-File, Black;169.45;24;4;1
22.09.2015;28.09.2015;Standard Class;SE-20110;Consumer;San Jose;California;95123.0;West;OFF-ST-10002301;Office Supplies;Storage;Tennsco Commercial Shelving;40.68;50;1;3
01.05.2018;06.05.2018;Standard Class;CJ-12010;Consumer;Jacksonville;Florida;32216.0;South;OFF-SU-10001212;Office Supplies;Supplies;Kleencut Forged Office Shears by Acme United Corporation;3.328;9;157;147
01.05.2018;06.05.2018;Standard Class;CJ-12010;Consumer;Jacksonville;Florida;32216.0;South;FUR-TA-10001889;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;933.262;10;1;100
01.05.2018;06.05.2018;Standard Class;CJ-12010;Consumer;Jacksonville;Florida;32216.0;South;FUR-CH-10002024;Furniture;Chairs;HON 5400 Series Task Chairs for Big and Tall;2803.92;105;1;324
20.10.2018;20.10.2018;Same Day;PT-19090;Consumer;Jacksonville;Florida;32216.0;South;OFF-ST-10000617;Office Supplies;Storage;Woodgrain Magazine Files by Perma;4.768;14;1;4
20.10.2018;20.10.2018;Same Day;PT-19090;Consumer;Jacksonville;Florida;32216.0;South;OFF-PA-10000380;Office Supplies;Paper;REDIFORM Incoming/Outgoing Call Register, 11 X 8 1/2, 100 Messages;6.672;22;1;9
20.10.2018;20.10.2018;Same Day;PT-19090;Consumer;Jacksonville;Florida;32216.0;South;OFF-AR-10003251;Office Supplies;Art;Prang Drawing Pencil Set;4.448;4;1;5
20.10.2018;20.10.2018;Same Day;PT-19090;Consumer;Jacksonville;Florida;32216.0;South;FUR-FU-10000175;Furniture;Furnishings;DAX Wood Document Frame.;43.936;7;1280;5
01.09.2015;05.09.2015;Standard Class;LH-16900;Consumer;New York City;New York;10009.0;East;OFF-BI-10004716;Office Supplies;Binders;Wilson Jones Hanging Recycled Pressboard Data Binders;23.744;8;10;21
01.09.2015;05.09.2015;Standard Class;LH-16900;Consumer;New York City;New York;10009.0;East;TEC-AC-10002842;Technology;Accessories;WD My Passport Ultra 2TB Portable External Hard Drive;357.0;14;1;103
12.08.2015;16.08.2015;Standard Class;BW-11200;Consumer;San Francisco;California;94122.0;West;TEC-PH-10003691;Technology;Phones;BlackBerry Q10;806.336;7;20;7
12.08.2015;16.08.2015;Standard Class;BW-11200;Consumer;San Francisco;California;94122.0;West;FUR-FU-10002878;Furniture;Furnishings;Seth Thomas 14 Day/Date Wall Clock;85.44;7;3;17
19.08.2015;23.08.2015;Standard Class;BS-11365;Corporate;Columbus;Georgia;31907.0;South;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;344.91;9;23;15
10.05.2016;10.05.2016;Same Day;DP-13390;Home Office;Aurora;Illinois;60505.0;Central;OFF-AP-10002439;Office Supplies;Appliances;Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;70.97;11;1;1
10.05.2016;10.05.2016;Same Day;DP-13390;Home Office;Aurora;Illinois;60505.0;Central;OFF-AR-10004602;Office Supplies;Art;Boston KS Multi-Size Manual Pencil Sharpener;36.784;12;1;15
10.05.2017;13.05.2017;Second Class;CS-12400;Home Office;Philadelphia;Pennsylvania;19134.0;East;TEC-PH-10001795;Technology;Phones;ClearOne CHATAttach 160 - speaker phone;743.988;108;20;23
05.03.2016;09.03.2016;Second Class;MS-17365;Consumer;Chicago;Illinois;60653.0;Central;OFF-BI-10002854;Office Supplies;Binders;Performers Binder/Pad Holder, Black;11.212;13;6;4
05.03.2016;09.03.2016;Second Class;MS-17365;Consumer;Chicago;Illinois;60653.0;Central;FUR-FU-10000023;Furniture;Furnishings;Eldon Wave Desk Accessories;4.712;13;5;292
05.03.2016;09.03.2016;Second Class;MS-17365;Consumer;Chicago;Illinois;60653.0;Central;OFF-AP-10000828;Office Supplies;Appliances;Avanti 4.4 Cu. Ft. Refrigerator;180.98;22;1;14
05.03.2016;09.03.2016;Second Class;MS-17365;Consumer;Chicago;Illinois;60653.0;Central;OFF-ST-10000777;Office Supplies;Storage;Companion Letter/Legal File, Black;60.416;13;21;182
12.08.2018;19.08.2018;Standard Class;DK-12895;Consumer;Seattle;Washington;98103.0;West;TEC-CO-10000971;Technology;Copiers;Hewlett Packard 310 Color Digital Copier;299.99;1;52;1
12.08.2018;19.08.2018;Standard Class;DK-12895;Consumer;Seattle;Washington;98103.0;West;OFF-PA-10003134;Office Supplies;Paper;Xerox 1937;192.16;29;1;3
12.08.2018;19.08.2018;Standard Class;DK-12895;Consumer;Seattle;Washington;98103.0;West;TEC-PH-10002538;Technology;Phones;Grandstream GXP1160 VoIP phone;242.624;12;1;12
12.08.2018;19.08.2018;Standard Class;DK-12895;Consumer;Seattle;Washington;98103.0;West;OFF-ST-10001228;Office Supplies;Storage;Personal File Boxes with Fold-Down Carry Handle;46.74;4;1;2
12.08.2018;19.08.2018;Standard Class;DK-12895;Consumer;Seattle;Washington;98103.0;West;TEC-AC-10000397;Technology;Accessories;Perixx PERIBOARD-512B, Ergonomic Split Keyboard;174.95;8;1;36
12.08.2018;19.08.2018;Standard Class;DK-12895;Consumer;Seattle;Washington;98103.0;West;OFF-BI-10004308;Office Supplies;Binders;Avery Legal 4-Ring Binder;100.704;7;4;10
26.06.2017;26.06.2017;Same Day;SN-20560;Home Office;Roseville;Michigan;48066.0;Central;OFF-PA-10000357;Office Supplies;Paper;White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11;368.91;18;3;1
26.06.2017;26.06.2017;Same Day;SN-20560;Home Office;Roseville;Michigan;48066.0;Central;OFF-BI-10000773;Office Supplies;Binders;Insertable Tab Post Binder Dividers;08. Feb;5;39;5
26.06.2017;26.06.2017;Same Day;SN-20560;Home Office;Roseville;Michigan;48066.0;Central;OFF-ST-10001837;Office Supplies;Storage;SAFCO Mobile Desk Side File, Wire Frame;171.04;12;1;49
15.12.2017;19.12.2017;Standard Class;TC-21475;Home Office;Fayetteville;Arkansas;72701.0;South;OFF-PA-10002552;Office Supplies;Paper;Xerox 1958;19.44;13;5;79
13.09.2016;17.09.2016;Standard Class;AM-10705;Consumer;Jacksonville;North Carolina;28540.0;South;OFF-BI-10000014;Office Supplies;Binders;Heavy-Duty E-Z-D Binders;13.092;10;6;3
30.12.2015;04.01.2016;Standard Class;AJ-10960;Consumer;New York City;New York;10035.0;East;OFF-AP-10004136;Office Supplies;Appliances;Kensington 6 Outlet SmartSocket Surge Protector;122.94;7;0;170
30.12.2015;04.01.2016;Standard Class;AJ-10960;Consumer;New York City;New York;10035.0;East;OFF-BI-10003429;Office Supplies;Binders;Cardinal HOLDit! Binder Insert Strips,Extra Strips;35.448;8;1;9
29.04.2015;04.05.2015;Standard Class;KH-16360;Consumer;Dover;Delaware;19901.0;East;TEC-PH-10000376;Technology;Phones;Square Credit Card Reader;19.98;12;1;12
30.01.2018;06.02.2018;Standard Class;LP-17095;Consumer;Aurora;Illinois;60505.0;Central;FUR-TA-10003469;Furniture;Tables;Balt Split Level Computer Training Table;69.375;19;1;9
30.01.2018;06.02.2018;Standard Class;LP-17095;Consumer;Aurora;Illinois;60505.0;Central;OFF-SU-10004231;Office Supplies;Supplies;Acme Tagit Stainless Steel Antibacterial Scissors;31.68;3;10;3
30.01.2018;06.02.2018;Standard Class;LP-17095;Consumer;Aurora;Illinois;60505.0;Central;TEC-PH-10002584;Technology;Phones;Samsung Galaxy S4;2.003.168;179;36;174
30.01.2018;06.02.2018;Standard Class;LP-17095;Consumer;Aurora;Illinois;60505.0;Central;OFF-AR-10003602;Office Supplies;Art;Quartet Omega Colored Chalk, 12/Pack;9.344;3;2;2
25.12.2017;31.12.2017;Standard Class;JE-15715;Consumer;New York City;New York;10009.0;East;FUR-CH-10002331;Furniture;Chairs;Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms;2.563.056;12;3;26
20.10.2017;25.10.2017;Standard Class;MY-18295;Corporate;El Cajon;California;92020.0;West;FUR-CH-10001802;Furniture;Chairs;Hon Every-Day Chair Series Swivel Task Chairs;387.136;8;94;114
13.06.2016;15.06.2016;Second Class;FC-14245;Home Office;Springfield;Ohio;45503.0;East;OFF-AR-10000634;Office Supplies;Art;Newell 320;3.424;3;1;10
30.06.2018;04.07.2018;Standard Class;ND-18460;Corporate;Mount Vernon;New York;10550.0;East;OFF-ST-10002615;Office Supplies;Storage;Dual Level, Single-Width Filing Carts;1085.42;56;1;29
26.06.2016;30.06.2016;Standard Class;DB-13360;Home Office;Lakewood;Ohio;44107.0;East;OFF-PA-10004040;Office Supplies;Paper;Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright);43.056;8;1;1
21.02.2017;25.02.2017;Standard Class;LC-16960;Home Office;Tampa;Florida;33614.0;South;OFF-BI-10003727;Office Supplies;Binders;Avery Durable Slant Ring Binders With Label Holder;3.762;5;42;17
21.02.2017;25.02.2017;Standard Class;LC-16960;Home Office;Tampa;Florida;33614.0;South;OFF-BI-10002026;Office Supplies;Binders;Avery Arch Ring Binders;34.86;24;70;13
21.02.2017;25.02.2017;Standard Class;LC-16960;Home Office;Tampa;Florida;33614.0;South;OFF-ST-10001496;Office Supplies;Storage;Standard Rollaway File with Lock;432.456;76;1;167
22.04.2018;26.04.2018;Standard Class;BD-11725;Consumer;Columbus;Georgia;31907.0;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;675.06;71;1;15
09.05.2018;10.05.2018;First Class;MC-17605;Corporate;Jacksonville;North Carolina;28540.0;South;OFF-EN-10002504;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;65.232;15;1;3
09.05.2018;10.05.2018;First Class;MC-17605;Corporate;Jacksonville;North Carolina;28540.0;South;FUR-CH-10001270;Furniture;Chairs;Harbour Creations Steel Folding Chair;207.0;29;2;9
21.12.2016;26.12.2016;Second Class;SZ-20035;Home Office;Saint Charles;Illinois;60174.0;Central;TEC-MA-10004241;Technology;Machines;Star Micronics TSP800 TSP847IIU Receipt Printer;600.53;11;4;7
21.12.2016;26.12.2016;Second Class;SZ-20035;Home Office;Saint Charles;Illinois;60174.0;Central;OFF-AR-10001468;Office Supplies;Art;Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set;59.904;12;10;11
21.12.2016;26.12.2016;Second Class;SZ-20035;Home Office;Saint Charles;Illinois;60174.0;Central;TEC-AC-10003198;Technology;Accessories;Enermax Acrylux Wireless Keyboard;637.44;17;5;594
21.12.2016;26.12.2016;Second Class;SZ-20035;Home Office;Saint Charles;Illinois;60174.0;Central;FUR-FU-10003039;Furniture;Furnishings;Howard Miller 11-1/2 Diameter Grantwood Wall Clock;51.756;12;1;19
12.08.2015;16.08.2015;Standard Class;DH-13675;Home Office;Miami;Florida;33180.0;South;OFF-PA-10000295;Office Supplies;Paper;Xerox 229;31.104;9;1;11
12.08.2015;16.08.2015;Standard Class;DH-13675;Home Office;Miami;Florida;33180.0;South;OFF-AR-10004344;Office Supplies;Art;Bulldog Vacuum Base Pencil Sharpener;47.96;13;1;76
12.08.2015;16.08.2015;Standard Class;DH-13675;Home Office;Miami;Florida;33180.0;South;TEC-AC-10002473;Technology;Accessories;Maxell 4.7GB DVD-R;158.928;14;1936;4
12.08.2015;16.08.2015;Standard Class;DH-13675;Home Office;Miami;Florida;33180.0;South;OFF-AP-10002403;Office Supplies;Appliances;Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors;211.248;806;2;35
12.08.2015;16.08.2015;Standard Class;DH-13675;Home Office;Miami;Florida;33180.0;South;OFF-SU-10000432;Office Supplies;Supplies;Acco Side-Punched Conventional Columnar Pads;5.552;14;2;1
12.08.2015;16.08.2015;Standard Class;DH-13675;Home Office;Miami;Florida;33180.0;South;OFF-LA-10000443;Office Supplies;Labels;Avery 501;2.952;11;34;2
11.12.2016;15.12.2016;Standard Class;LC-16885;Consumer;Troy;Ohio;45373.0;East;OFF-BI-10003166;Office Supplies;Binders;GBC Plasticlear Binding Covers;10.332;5;30;12
03.11.2018;07.11.2018;Standard Class;JO-15145;Corporate;Seattle;Washington;98103.0;West;OFF-BI-10002393;Office Supplies;Binders;Binder Posts;18.368;9;1;6
13.03.2018;17.03.2018;Standard Class;MT-17815;Consumer;New York City;New York;10011.0;East;TEC-PH-10001809;Technology;Phones;Panasonic KX T7736-B Digital phone;299.9;108;1;17
